entryDate,closeDate,shortStrike,longStrike,credit,closeReason,netPnl
2025-12-05,2025-12-22,664,659,0.9711,profit_target,47.6458740609253
2025-12-22,2026-01-06,667,662,0.9577,profit_target,48.68781008354687
2025-12-23,2026-01-09,670,665,0.9495,profit_target,51.635563187438954
2026-01-06,2026-01-27,672,667,0.9483,profit_target,47.77583369269726
2026-01-09,2026-02-02,674,669,0.9244,profit_target,49.008781517679395
2026-01-27,2026-02-25,672,667,0.9497,profit_target,67.13625267409608
2026-02-02,2026-03-09,672,667,0.9507,expired_worthless,95.06633542170432
2026-02-25,2026-04-01,667,662,0.9914,expired_max_loss,-402.15745176551474
2026-04-08,2026-04-13,654,649,0.9650,profit_target,62.158447207848546
2026-04-09,2026-04-14,660,655,0.9337,profit_target,69.7518228168418
2026-04-13,2026-04-15,669,664,0.9257,profit_target,64.61753529491263
2026-04-14,2026-04-16,678,673,0.8944,profit_target,44.54873947420336
2026-04-15,2026-04-17,684,679,0.8715,profit_target,56.58203021912133
2026-04-16,2026-04-17,687,682,0.8766,profit_target,47.16096119341583
2026-04-17,2026-04-24,697,692,0.9035,profit_target,72.57316896035543
2026-04-20,2026-04-24,696,691,0.8333,profit_target,68.42122030728257
2026-04-24,2026-04-27,707,702,0.7928,expired_worthless,79.27657534859452
