entryDate,closeDate,shortStrike,longStrike,credit,closeReason,netPnl
2013-05-07,2013-05-15,158,153,0.5466,profit_target,26.851215669625528
2013-05-08,2013-05-17,159,154,0.5745,profit_target,31.548464477200508
2013-05-17,2013-06-05,162,157,0.5267,stop_loss,-121.40990896377515
2013-05-15,2013-06-17,161,156,0.5310,profit_target,42.34297133397379
2013-06-05,2013-06-18,155,150,0.6232,profit_target,35.20831847458109
2013-06-18,2013-06-24,159,154,0.5876,stop_loss,-129.62739358286328
2013-06-17,2013-07-08,158,153,0.6110,profit_target,32.41114669685645
2013-07-05,2013-07-11,158,153,0.5946,profit_target,31.496137733085387
2013-07-08,2013-07-12,159,154,0.6065,profit_target,29.110791225043087
2013-07-11,2013-07-22,162,157,0.5431,profit_target,29.537043046738177
2013-07-12,2013-08-01,163,158,0.5812,profit_target,42.99976111886811
2013-08-01,2013-08-19,166,161,0.5773,stop_loss,-124.4810849932505
2013-07-22,2013-08-26,165,160,0.5487,expired_worthless,54.87141033986083
2013-08-23,2013-09-10,161,156,0.5505,profit_target,29.012671636192778
2013-09-09,2013-09-18,161,156,0.5588,profit_target,38.760759381073925
2013-09-10,2013-09-18,163,158,0.5807,profit_target,32.669111108460044
2013-09-18,2013-10-08,167,162,0.5377,stop_loss,-135.04311233154448
2013-09-19,2013-10-08,167,162,0.5424,stop_loss,-134.17336754796162
2013-10-10,2013-10-17,163,158,0.5930,profit_target,36.3572621849264
2013-10-11,2013-10-17,164,159,0.5631,profit_target,28.109322376168578
2013-10-17,2013-10-28,168,163,0.5563,profit_target,27.186871266011703
2013-10-18,2013-11-04,169,164,0.5247,profit_target,31.68306342427209
2013-10-28,2013-11-13,171,166,0.5685,profit_target,32.865046555490444
2013-11-04,2013-11-15,172,167,0.5906,profit_target,33.107718366661835
2013-11-13,2013-11-27,173,168,0.5328,profit_target,26.286893888017715
2013-11-15,2013-12-09,175,170,0.5567,profit_target,33.291730352499144
2013-11-27,2013-12-20,176,171,0.6231,profit_target,32.893468296514776
2013-12-09,2013-12-23,175,170,0.5398,profit_target,26.466559793802425
2013-12-20,2014-01-07,176,171,0.5595,profit_target,34.79701710850555
2013-12-23,2014-01-10,178,173,0.6195,profit_target,35.181802116111164
2014-01-10,2014-01-27,179,174,0.5297,stop_loss,-115.31140732183074
2014-01-07,2014-01-29,179,174,0.6178,stop_loss,-132.02126179147194
2014-02-11,2014-02-24,176,171,0.5829,profit_target,28.220447617051015
2014-02-12,2014-02-25,176,171,0.5770,profit_target,29.07365557533187
2014-02-24,2014-03-10,179,174,0.5982,profit_target,30.152272583897933
2014-02-25,2014-03-18,179,174,0.5916,profit_target,37.65454027456431
2014-03-10,2014-04-01,182,177,0.6115,profit_target,38.27011730013163
2014-03-18,2014-04-02,181,176,0.5823,profit_target,31.647563582413422
2014-04-01,2014-04-11,183,178,0.5729,stop_loss,-127.57513518412678
2014-04-02,2014-04-11,184,179,0.6174,stop_loss,-153.91879649651258
2014-04-16,2014-04-30,180,175,0.5621,profit_target,28.443088256304428
2014-04-17,2014-05-05,181,176,0.5853,profit_target,32.40912043361179
2014-04-30,2014-05-21,183,178,0.6032,profit_target,36.1474035597502
2014-05-05,2014-05-22,183,178,0.5907,profit_target,29.61835814128725
2014-05-21,2014-05-29,184,179,0.5754,profit_target,28.987154406517213
2014-05-22,2014-05-30,184,179,0.5406,profit_target,28.32797847533558
2014-05-29,2014-06-06,187,182,0.5451,profit_target,29.796112951809118
2014-05-30,2014-06-09,187,182,0.5240,profit_target,25.068037964775314
2014-06-06,2014-06-23,190,185,0.5028,profit_target,25.06433712715309
2014-06-09,2014-06-27,190,185,0.5156,profit_target,25.22893297684349
2014-06-23,2014-07-03,192,187,0.5989,profit_target,30.375674305243805
2014-06-27,2014-07-03,191,186,0.5298,profit_target,25.555980057422445
2014-07-03,2014-07-31,194,189,0.5266,stop_loss,-115.2293735521389
2014-07-07,2014-08-07,193,188,0.5743,stop_loss,-157.4170366159396
2014-08-18,2014-08-27,192,187,0.5948,profit_target,28.459293271039854
2014-08-19,2014-09-05,193,188,0.5931,profit_target,35.91906950479843
2014-08-27,2014-09-18,195,190,0.5872,profit_target,34.91887576863073
2014-09-18,2014-10-01,196,191,0.5949,stop_loss,-126.41193361020689
2014-09-05,2014-10-07,196,191,0.6339,stop_loss,-178.04808350405168
2015-06-18,2015-07-08,206,201,0.6106,stop_loss,-128.13893034768242
2015-06-19,2015-07-14,205,200,0.6568,profit_target,38.28719077480835
2015-07-14,2015-08-10,205,200,0.6357,profit_target,45.15052270165358
2015-07-15,2015-08-10,205,200,0.6413,profit_target,42.38278679258704
2015-08-10,2015-08-20,205,200,0.6126,stop_loss,-125.3956847446104
2015-08-17,2015-08-21,204,199,0.5850,stop_loss,-243.64361593967837
2015-10-08,2015-10-22,194,189,0.6593,profit_target,41.78664124928976
2015-10-09,2015-10-22,194,189,0.6392,profit_target,38.45050093152062
2016-06-22,2016-07-01,199,194,0.6462,profit_target,31.61152309143088
2016-06-21,2016-07-06,200,195,0.6194,profit_target,30.03865170014216
2016-07-01,2016-07-11,203,198,0.5918,profit_target,29.73240830105074
2016-07-06,2016-07-12,203,198,0.6224,profit_target,34.17087223358352
2016-07-11,2016-07-19,207,202,0.5865,profit_target,28.218865901357482
2016-07-12,2016-07-28,209,204,0.6323,profit_target,31.48580680598955
2016-07-19,2016-08-05,211,206,0.6204,profit_target,34.95486128084141
2016-07-28,2016-08-12,211,206,0.6106,profit_target,30.40960207455069
2016-08-05,2016-09-02,213,208,0.5975,profit_target,41.25284255433938
2016-08-12,2016-09-06,213,208,0.5973,profit_target,35.509101474692166
2016-09-02,2016-09-28,212,207,0.5699,profit_target,30.170067105087817
2016-09-06,2016-10-10,213,208,0.6059,profit_target,58.165560378540874
2016-09-28,2016-11-02,211,206,0.5804,expired_partial,-63.857673230354365
2016-11-09,2016-11-21,209,204,0.5910,profit_target,36.546238679335275
2016-11-10,2016-11-21,210,205,0.6513,profit_target,36.97113446208435
2016-11-21,2016-12-07,214,209,0.6262,profit_target,41.151963085273195
2016-11-22,2016-12-07,214,209,0.5787,profit_target,36.402540499400075
2016-12-07,2016-12-20,218,213,0.5930,profit_target,33.68534001097413
2016-12-08,2016-12-20,218,213,0.5795,profit_target,31.019961317051678
2016-12-20,2017-01-11,221,216,0.5576,profit_target,32.00505477530608
2016-12-21,2017-01-11,221,216,0.5941,profit_target,33.361367178562766
2017-01-11,2017-01-25,222,217,0.5953,profit_target,31.69000631427296
2017-01-12,2017-01-25,221,216,0.5664,profit_target,32.949692253443075
2017-01-26,2017-02-10,224,219,0.5437,profit_target,25.904492888360664
2017-01-25,2017-02-13,225,220,0.6395,profit_target,41.8392022678919
2017-02-10,2017-02-21,226,221,0.5717,profit_target,32.88318231317797
2017-02-13,2017-02-24,227,222,0.5716,profit_target,29.731847035438975
2017-02-21,2017-03-13,231,226,0.6441,profit_target,31.38286217482688
2017-02-24,2017-03-15,231,226,0.6198,profit_target,33.26994558156703
2017-03-13,2017-04-17,232,227,0.6500,expired_worthless,64.99720148337742
2017-03-15,2017-04-18,233,228,0.6552,profit_target,37.82622401832289
2017-04-24,2017-05-08,232,227,0.6154,profit_target,37.336366957679076
2017-04-25,2017-05-15,233,228,0.5644,profit_target,34.92246196382824
2017-05-08,2017-05-25,235,230,0.5787,profit_target,28.51714544921372
2017-05-15,2017-06-01,235,230,0.6025,profit_target,40.5705514358658
2017-05-25,2017-06-13,236,231,0.5451,profit_target,34.79621111667636
2017-06-01,2017-06-19,238,233,0.5912,profit_target,33.71261622937273
2017-06-13,2017-07-12,239,234,0.6340,profit_target,52.96581112834364
2017-06-19,2017-07-13,240,235,0.6030,profit_target,32.01250051515458
2017-07-12,2017-07-19,239,234,0.5964,profit_target,28.88198284085587
2017-07-13,2017-07-24,240,235,0.6209,profit_target,29.971538155999944
2017-07-19,2017-08-16,242,237,0.5582,profit_target,29.912968223739956
2017-07-24,2017-08-25,242,237,0.5651,profit_target,30.141866328263422
2017-08-16,2017-09-01,241,236,0.6610,profit_target,33.41680120760317
2017-08-30,2017-09-11,240,235,0.6278,profit_target,33.523952992762574
2017-09-01,2017-09-15,242,237,0.5611,profit_target,28.624354329261237
2017-09-11,2017-09-27,243,238,0.5968,profit_target,35.22565366600591
2017-09-15,2017-09-29,245,240,0.6336,profit_target,33.16605968381418
2017-09-27,2017-10-05,245,240,0.5441,profit_target,35.923312768872236
2017-09-29,2017-10-05,247,242,0.5928,profit_target,29.12220466235994
2017-10-06,2017-10-20,250,245,0.6142,profit_target,30.335244470766376
2017-10-05,2017-10-27,250,245,0.5456,profit_target,41.09341426477719
2017-10-20,2017-11-03,252,247,0.5897,profit_target,28.930708801177907
2017-10-27,2017-11-21,253,248,0.6182,profit_target,48.88775823195885
2017-11-03,2017-11-24,254,249,0.5955,profit_target,33.834553022454365
2017-11-21,2017-12-07,255,250,0.6386,profit_target,40.13583774206184
2017-11-24,2017-12-07,255,250,0.5996,profit_target,31.805432422778676
2017-12-07,2017-12-15,258,253,0.6061,profit_target,35.39509667236683
2017-12-08,2017-12-18,260,255,0.6151,profit_target,34.561949791634106
2017-12-15,2018-01-02,262,257,0.5651,profit_target,31.08993484382169
2017-12-18,2018-01-03,264,259,0.6353,profit_target,37.173876285275654
2018-01-02,2018-01-05,264,259,0.6013,profit_target,33.587161899143226
2018-01-03,2018-01-11,266,261,0.5777,profit_target,32.82388177501748
2018-01-05,2018-01-19,269,264,0.5916,profit_target,37.078092141923676
2018-01-11,2018-01-22,271,266,0.6137,profit_target,37.44402605129008
2018-01-19,2018-01-26,274,269,0.6216,profit_target,36.38265773945609
2018-01-26,2018-02-02,280,275,0.6043,stop_loss,-187.07342207711434
2018-01-22,2018-02-05,277,272,0.6712,stop_loss,-263.4037087048323
2018-02-02,2018-02-08,266,261,0.6920,stop_loss,-226.18387900715248
2018-12-03,2018-12-07,269,264,0.6794,stop_loss,-213.01589437694545
2019-01-17,2019-01-31,253,248,0.6649,profit_target,39.09258235578834
2019-01-18,2019-02-04,256,251,0.6427,profit_target,41.608526858195646
2019-01-31,2019-02-13,260,255,0.6436,profit_target,31.895941459954084
2019-02-04,2019-02-19,263,258,0.6679,profit_target,38.99109417810331
2019-02-13,2019-02-27,266,261,0.6823,profit_target,33.057853416876966
2019-02-19,2019-03-12,269,264,0.6770,profit_target,36.42961436512654
2019-02-27,2019-03-15,270,265,0.6565,profit_target,38.31714043852398
2019-03-12,2019-03-21,271,266,0.6817,profit_target,35.092347256971564
2019-03-15,2019-04-01,274,269,0.6567,profit_target,33.36106618641183
2019-03-21,2019-04-05,277,272,0.6683,profit_target,36.82758821419627
2019-04-01,2019-04-12,278,273,0.6445,profit_target,34.98552337720761
2019-04-05,2019-04-23,281,276,0.6487,profit_target,42.343472967019736
2019-04-12,2019-04-30,283,278,0.6415,profit_target,33.55127212512049
2019-04-23,2019-05-13,286,281,0.6920,stop_loss,-213.9091955204175
2019-04-30,2019-05-13,286,281,0.6577,stop_loss,-209.15727276150477
2019-05-16,2019-05-31,278,273,0.6788,stop_loss,-160.24833779518232
2019-06-07,2019-06-19,277,272,0.6782,profit_target,37.54103343449033
2019-06-10,2019-06-20,278,273,0.6505,profit_target,35.20687376476994
2019-06-19,2019-07-02,283,278,0.6482,profit_target,37.436138595839
2019-06-20,2019-07-03,286,281,0.6869,profit_target,40.19476110620745
2019-07-02,2019-07-15,289,284,0.6726,profit_target,33.05733210980692
2019-07-03,2019-07-24,291,286,0.6389,profit_target,40.9565319181433
2019-07-15,2019-08-05,293,288,0.6598,stop_loss,-266.31466769816427
2019-07-24,2019-08-05,294,289,0.6574,stop_loss,-258.4333361142842
2020-05-08,2020-05-29,275,270,0.6158,profit_target,33.53544859363113
2020-05-11,2020-06-01,275,270,0.6129,profit_target,33.3225465285591
2020-05-29,2020-06-30,285,280,0.6002,profit_target,41.44186710225161
2020-06-01,2020-06-30,286,281,0.6010,profit_target,39.85163152990755
2020-07-01,2020-07-20,292,287,0.6116,profit_target,38.14134120502581
2020-07-02,2020-07-20,294,289,0.6228,profit_target,35.04054284073925
2020-07-20,2020-08-06,307,302,0.6373,profit_target,32.78050559760581
2020-07-21,2020-08-07,308,303,0.6539,profit_target,34.19505840338539
2020-08-06,2020-08-25,318,313,0.6658,profit_target,36.39219110330467
